Author,Ulasan,cleaned_text,sentiment,confidence
@septianandika4424,@@vitaziny_2798 paslon 3 itu ganjar mahfud...,paslon ganjar mahfud,Netral,0.3785317540168762
@josejava07,Wkwkkwkwk,wkwkkwkwk,Netral,0.37381142377853394
@herukusuma1057,yang cerdas dan calon masa depan sudah kelihatan dari awal dan terakhir  bicaranya spontan dari hasil pemikiran sendiri .....yang dua calon lagi jelas kelihatani yang baca pakai naskah di akhir penutup yang dibuat oleh tim sukses sesempurna mungkin yang berartibukan dari pemikiran sendiri cuma jiplak pemikiran beberapa orang di balik layar...,cerdas calon bicara spontan hasil pikir calon kelihatani baca pakai naskah tutup tim sukses sempurna berartibukan pikir jiplak pikir orang layar,Negatif,0.34731245040893555
@hanafiahkadir3958,Sekali Anis&amp;Amin  tetap Anis-&amp;Amin Indonesia perlu perubahan smg kabul Alloh maha melihat baik luar maupun dalam hati.,anisampamin anisampamin indonesia ubah smg kabul alloh maha hati,Netral,0.38534411787986755
@maleeesmasak,Insya Allah Prabowo Gibran 1 putaran,insya allah prabowo gibran putar,Negatif,0.3497149348258972
@floookips,✌✌✌✌✌✌✌✌✌,,Netral,1.0
@jennijulianisibarani4666,Seperti melihat Pak Jokowi❤,jokowi,Negatif,0.36447674036026
@kupit2277,All in prabowo gibran ❤️‍🔥,all prabowo gibran,Negatif,0.3521614670753479
@hisyammohamad88,Calon no 1 mantap.. jwpn jelas&amp; berwawasan,calon mantap jwpn jelasamp wawas,Positif,0.43980100750923157
@PunyaKita-xl5nf,Intinya gibran itu tipe org yg kalo ga penting ga terlu menanggapi tp kalo untuk urussan pekerjaan dia gercep dan menanggapi dengan baik,inti gibran tipe org kalo terlu tanggap kalo urussan kerja gercep tanggap,Positif,0.46340689063072205
@PamujionoOno-ve8mb,"sebenarnya sy suka anis, cuma melawan orang yg pernah berjasa buatnya dan lawanya  kata&quot;nya lebih bisa di pegang dan realita",suka anis lawan orang jasa buat lawa kataquotnya pegang realita,Netral,0.361623078584671
@kardisitumorang3665,Gama yes,gama yes,Positif,0.3569389581680298
@masbugi5251,Kami nilai<br>Paslon cawapres  Nililai semu !nilai masirng: 6,nilaibrpaslon cawapres nililai semu nilai masirng,Netral,0.34208711981773376
@Nambrisabu,nomor urut 2 mantap,nomor urut mantap,Netral,0.3751717507839203
@rakawitraguna6734,"Mahfud ri 1 gibran ri 2, ini baru cocok master class 😂",mahfud gibran cocok master class,Netral,0.39603862166404724
@finafina1241,Rasa yakin ke Paslon. 02 1 Triliun %✓✓✓,paslon triliun,Netral,0.45961418747901917
@motivasiislam23,"Siapapun yang jadi pemimpin, saya hanya menunggu kolaborasi antara ketiganya, karena saya yakin beliau&quot; ini memiliki kapasitas di bidangnya masing-masing",pimpin tunggu kolaborasi tiga beliauquot milik kapasitas bidang masingmasing,Positif,0.3492048382759094
@devidamayanti1211,Jangan remehkan Bocil...😅,remeh bocil,Negatif,0.4851910471916199
@didinnugroho6110,Hahaha coba kagak dipake headset di telinga..bisa apa belimbing sayur😊😊😅😅😅,hahaha coba kagak dipake headset telingabisa belimbing sayur,Positif,0.36199483275413513
@blueeyes2576,"Secara elektabilitas Paslon no. 02 sangat lebih unggul diberbagai lapisan kalangan masyarakat. Ohh iya, lebih berbobot mas Gibran pada debat cawapres ini. Kuantitas &amp; Kualitas sangat terukur.",elektabilitas paslon unggul bagai lapis kalang masyarakat ohh iya bobot mas gibran debat cawapres kuantitas amp kualitas ukur,Netral,0.3433997929096222
@nurrudi377,Cak imin cara gerak gerik ngomongny kok gitu ya😅😅😅,cak imin gerak gerik ngomongny gitu,Netral,0.4067690968513489
@derionfamily8334,kereenn bgt mas gibran 👏👏 luar biasa 👏👍,kereenn bgt mas gibran,Negatif,0.35374709963798523
@Aqila.zafarani,Mabtap Gibran<br>Bismilah Prabowo Gibran,mabtap gibranbrbismilah prabowo gibran,Netral,0.42142173647880554
@roida7176,Kebanyakan ngomong slepet karena video viral dia slepet slepetan sarung sama calon presidennya .. hadehh..,banyak ngomong slepet video viral slepet slepetan sarung calon presiden hadehh,Netral,0.3752993941307068
@rikhamithahul7427,MasyaAllah.. Makin yakin dengan pilih no 02,masyaallah pilih,Positif,0.3623617887496948
@user-lf8xe1tm9m,"Dari awal sampe akhir saya cuman fokus ke Gibran,, semangat mas jadilah motivasi bagi kita anak muda kalau anak muda juga layak untuk maju kedepan💪",sampe cuman fokus gibran semangat mas motivasi anak muda anak muda layak maju depan,Netral,0.3773883581161499
@artomoro-ju8bi,"Kami dulunya dukung Prabowo  namun setelah tau proses majunya segala cara sampai2 menabrak aturan kesana kemari dan yg paling jelas  merubah mahkamah konsitusi maka kami dukung Anies Muhaimin ,AMIN PASANGAN PALING IDEYAL .",dulunya dukung prabowo tau proses maju tabrak atur kesana kemari rubah mahkamah konsitusi dukung anies muhaimin amin pasang ideyal,Netral,0.336512953042984
@user-iz5yq4cy5p,Para BUZZER BAYARAN sedang BERKERUMUN di kolom coment🤭😁😂😂😂,buzzer bayar kerumun kolom coment,Positif,0.37773597240448
@anom_ABS,Wow gibram membuktikan klo dia tidak plonga plongo......mantap sekali yaa..... nonton siaran ulangnya nih saya 😂😂😂😂😂 keren gibran,wow gibram bukti klo plonga plongomantap yaa nonton siar ulang nih keren gibran,Negatif,0.36780908703804016
@indraarewinataa9135,ALL IN PRABOWO !,all prabowo,Positif,0.35079696774482727
@marismike6858,Ganjar Mahmud the Best,ganjar mahmud the best,Positif,0.3554314076900482
@pauluspaul6072,Gibran,gibran,Netral,0.36042821407318115
@muhammad.Alfandi,"Kemarin sempat kecewa dengan pak prabowo, tapi setelah debat cawapres ini buat saya jadi yakin kembali untuk milih no. 2,.. Semangat prabowo gibran<br>Maaf no. 3 jauh dimata jauh di hati",kemarin kecewa prabowo debat cawapres milih semangat prabowo gibranbrmaaf mata hati,Positif,0.36512136459350586
@rajasalman5806,Janji janji melulu,janji janji melulu,Negatif,0.4464554190635681
@nurulnovitasari1957,Bagaimana strategi paslon untuk memastikan penyediaan infrastruktur sosial tanpa membebani keuangan daerah? <br>Jawaban akhir paslon 2 stanting program makan siang gratisi investasi menuju Indonesia emas 🤔😅,strategi paslon sedia infrastruktur sosial beban uang daerah brjawaban paslon stanting program makan siang gratis investasi indonesia emas,Positif,0.3950572907924652
@septiansiregar1526,Makin yakin dengan Prabowo Gibran 😊,prabowo gibran,Positif,0.43251389265060425
@pokeyfrog2774,RIP Indonesia,rip indonesia,Netral,0.3534485399723053
@orangorangkota1802,Yakin dong,,Netral,1.0
@ridhoaguman7200,Dari dulu untuk lapangan kerja juga udah ada tapi tetep aja yg berijasah kalah sama ordal,lapang kerja udah tetep aja berijasah kalah ordal,Netral,0.346980482339859
@user-rr3qj7ee2n,"Pak Mahfud panggil &quot;gibran&quot; gak pakai &quot;Pak&quot;, kalau di belakang panggung gak apa, pak Md nampak kali remehin mas Gibran",mahfud panggil quotgibranquot gak pakai quotpakquot panggung gak nampak kali remehin mas gibran,Positif,0.35723263025283813
@andihiral8253,"Astaga gitu aja dipermasalahkan, wajar aja dong mereka selisih umurnya jauh",astaga gitu aja masalah wajar aja selisih umur,Netral,0.4429986774921417
@user-rr3qj7ee2n,"Kalau debat di pinggir laut sih silahkan, gak nyangka mas Gibran wawasan nasionalnya lengkap",debat pinggir laut sih silah gak nyangka mas gibran wawas nasional lengkap,Netral,0.36666610836982727
@user-iz5yq4cy5p,Yang coment kebanyakan BUZZER BAYARAN🤭😁😂😂😂,coment banyak buzzer bayar,Netral,0.4121309816837311
@dwiponggoario2914,Cak Imin blunder terua,cak imin blunder rua,Netral,0.3869732618331909
@noorellyna8596,prabowo gibran ❤,prabowo gibran,Positif,0.43251389265060425
@user-rb4ec3ij9w,Awalnya pengen milih Ganjar Pranowo dan Mahfud MD tapi setelah lihat ini semakin percaya sama Prabowo Subianto dan Gibran ❤,ken milih ganjar pranowo mahfud lihat percaya prabowo subianto gibran,Negatif,0.3480818271636963
@soemardinah,😊😊😊,,Netral,1.0
@pokeyfrog2774,RIP Indonesia,rip indonesia,Netral,0.3534485399723053
@mambangtanah3822,"Sama bro, mertua ku yang selalu ngotot bela ganjar dan selalu beradu arguman, sekarang bakalan milih prabowo",bro mertua ngotot bela ganjar adu arguman milih prabowo,Netral,0.40060731768608093
@missIsAnime,"Iya gpp, pak mahfud bagus. Kalaupun gak jadi pasti banyak yg ajak buat masuk kabinet",iya gpp mahfud bagus gak ajak masuk kabinet,Netral,0.39584290981292725
@denisetiawan8846,sama sy juga 😊,,Netral,1.0
@tahtagarage,Bangganya pak jokowi..pnya anak seperti mas gibran❤..pinter ny gk main2,bangga jokowipnya anak mas gibranpinter main,Netral,0.3623977601528168
@dewirosita3953,"Digitalisasi pajak setuju soalnya aku mau bayar pajak motor aja..susah nya minta ampun hrus  ktp asli pemiliklah,itu lah ini lah..gabisa to the  point bayar pajak aja..",digitalisasi pajak tuju bayar pajak motor ajasusah nya ampun hrus ktp asli pemiliklahitu lahgabisa the point bayar pajak aja,Netral,0.3978099822998047
@arismanto3391,Saya pilih rekam jejaknya...pintar dan penguasaan bahasa serta gagah pak anis lah hahahha,pilih rekam jejaknyapintar kuasa bahasa gagah anis hahahha,Netral,0.3612157702445984
@jepribantani2367,Paslon no 2...akarnya saja sudah curang batang.ranting.dan buahnya hanya kecurangan,paslon akar curang batangrantingdan buah curang,Negatif,0.35604843497276306
@nandafansury7103,Alasan Lo drun drun. coba lu dengar janji cak Imin bangun 40 kota setara dengan Jakarta mustahil janji kayak gitu terealisasi,alas drun drun coba dengar janji cak imin bangun kota tara jakarta mustahil janji kayak gitu realisasi,Netral,0.35880762338638306
@Alugoro,Walikota Solo mantap mas Gibran 🔥🔥🔥,walikota solo mantap mas gibran,Negatif,0.40695029497146606
@evinniaika9906,Keren Gibran 🥳,keren gibran,Negatif,0.34912818670272827
@satriasetiawan3642,niatnya mau nyelepet gibran eh malah dia yang keselepet😂,niat nyelepet gibran lepet,Netral,0.386442095041275
@alfiseptian4713,"Gokil sih mas Gibran gk disangka-sangka, padahal klo di twitter suka kocak wkwkwkw PRABOWO - GIBRAN MENUJU INDONESIA EMAS!!!!",gokil sih mas gibran disangkasangka klo twitter suka kocak wkwkwkw prabowo gibran indonesia emas,Netral,0.42428794503211975
@arismanto3391,Pidato dan obrolannya mantap.. Namun selalu prakteknya g sehebat penyampainnya.. Seperti yang sudah sudah rt rw lurah camat dpr morning mentri dan badan badan negara masi g da kualitas dan bobotnya.. Coba aja misal  dilingkungan saya saja itu terjadi hahahhaha,pidato obrol mantap praktek hebat penyampainnya lurah camat dpr morning tri badan badan negara mas kualitas bobot coba aja lingkung hahahhaha,Negatif,0.4061266779899597
@faisrohman9720,Selesai,selesai,Negatif,0.3758956789970398
@user-kh2si7qq5w,gibran rakabuming raka,gibran rakabuming raka,Netral,0.44219812750816345
@yulianto-qe7sd,"Capres dan cawapres nomer 1 ini bener2 cocok dan pas,capres dan cawapresnya mulutnya licin panda merangkai kata dan mengarang cerita😂😂😂",capres cawapres nomer bener cocok pascapres cawapresnya mulut licin panda rangkai arang cerita,Netral,0.3902811110019684
@WilsonDopong,Setuju 😂,tuju,Negatif,0.3777844309806824
@user-kg5dj2uj7l,Apaitu selpet,apaitu selpet,Positif,0.42320069670677185
@abyhaurapalestine8957,Semoga menang..Amin,moga menangamin,Netral,0.3764049708843231
@muhamadabizar9997,Kayanya pa anis salah pilih pasangan cawapres,kaya anis salah pilih pasang cawapres,Positif,0.3649475872516632
@Jakarta_Uncharted,"Mahmud MD yang paling rasional dan ngak muluk2, rakyat indonesia melarat karena semua rampok uang negara",mahmud rasional ngak muluk rakyat indonesia melarat rampok uang negara,Netral,0.38826650381088257
@hilwanhadi1260,40 kota dalam waktu 5 tahun ?,kota,Positif,0.40829792618751526
@yuniarso7492,"Debat ,, debat,,,<br>Rohingya urusin,,<br>Usir dari indonesia,,",debat debatbrrohingya urusinbrusir indonesia,Netral,0.3783809542655945
@user-bj3xj1en5b,Rakyat kecil mayoritas pilih Prabowo Gibran,rakyat mayoritas pilih prabowo gibran,Netral,0.37378308176994324
@alfazz134,Timbul capres cawapresnya tenggelam rakyatnya maju capres cawapresnya kalian tetap penganggura dan miskin hanya kebohongan yang selalu di gembar gemborkan,timbul capres cawapresnya tenggelam rakyat maju capres cawapresnya penganggura miskin bohong gembar gembor,Positif,0.41279587149620056
@fafapezekk6956,Pak jokowi turun ke mas gibran🥰,jokowi turun mas gibran,Positif,0.39314907789230347
@imahmey2139,Cecepu all in prabowo,cecepu all prabowo,Positif,0.3640647530555725
@hendrisaparda3372,Imin ndongeng.,imin ndongeng,Netral,0.3540728986263275
@jalanyoutube5131,"Gibran dulu bilang mau selesaikan 5 tahun di solo, tp kok nipu, baru 2 tahun dah loncat, gak konsisten bgt, bisa bisa tr rakyat di prank terus ama si gibran",gibran bilang selesai solo nipu dah loncat gak konsisten bgt rakyat prank ama gibran,Positif,0.3503425121307373
@motivasiislam23,"Komen anda ini aneh, justru kalau dia naik tingkat dan berhasil, maka bukan hanya solo yang di garap, tapi semua kota di indonesia",komen aneh tingkat hasil solo garap kota indonesia,Netral,0.3703104555606842
@jalanyoutube5131,"@@motivasiislam23 itu namanya gak konsisten tong, bahaya tr kalo jadi, rakyat bs di prank terus tiap nongol",nama gak konsisten tong bahaya kalo rakyat prank nongol,Netral,0.3612355589866638
@motivasiislam23,"Sama halnya kalau misal anda sebagai kepala keluarga. Ketika anda kerja dpt gaji 10jt/bulan misal, anda akan bilang pada keluarga, saya akan memaksimalkan dan tidak akan keluar dari kerjaan ini, untuk membangun keluarga. Namun jika ada tawaran kerja dengan gaji 2 atau 3 kali lipatnya , jelas anda akan memilih itu, agar lebih bisa menyenangkan keluarga.",hal kepala keluarga kerja dpt gaji jtbulan bilang keluarga maksimal kerja bangun keluarga tawar kerja gaji kali lipat pilih senang keluarga,Netral,0.4126015901565552
@MayaWijoyo,Paslon 2 klo menang..tolong bu Susi dijadikan menteri lagi.,paslon klo menangtolong sus jadi menteri,Netral,0.3831046521663666
@kuonzay6259,Mahfud MD menguraikan da menjelaskan dengan tegas dan pasti maka kami   rangkul  nomor 3  yang kami pilih .❤❤❤,mahfud urai rangkul nomor pilih,Netral,0.384295254945755
@azkaramadhan9114,Kereenn banget pas pertanyaan pertama untuk gibran..<br>Pas dia menanggapi imin dan mahfud.. mantappp paslon 2..,kereenn banget pas gibranbrpas tanggap imin mahfud mantappp paslon,Negatif,0.39496317505836487
@user-nn5ml4jb8m,mas gibran diluar prediksi masyarakat dari cara bicara tanggapan cepat dan berisi..muda bertalenta😅,mas gibran luar prediksi masyarakat bicara tanggap cepat berisimuda talenta,Positif,0.3691704571247101
@TopSay-gz3cn,"Ternyata akulah yg bodoh, krena tak tau kepinteran Gibran... Kebodohanku membuat aku tak mampu menilai kepinteran orang lain.. Aku telah tertipu oleh diriku sendiri",bodoh krena tau kepinteran gibran bodoh nilai kepinteran orang tipu diri,Netral,0.43944308161735535
@MayaWijoyo,Kalau saya sudah bosan dgn yg tua. Ingin kemajuan dengan pola pikir anak muda. Ngakak ternyata ikutan potong tumpeng IKN.,bosan dgn tua maju pola pikir anak muda ngakak ikut potong tumpeng ikn,Negatif,0.36093732714653015
@mamannsulemann849,Pa ganjar ribet sma pakean adat nya...,ganjar ribet sma pakean adat nya,Netral,0.4036538302898407
@yusufhamrudin9292,Amin is the best,amin the best,Negatif,0.38967272639274597
@user-ik4zi5fk8n,Merebutkan bakul kejo,rebut bakul kejo,Netral,0.3790181875228882
@ytctracing4809,"Dari dulu gak mau partisipasi pemilu, gak mau dukung siapapun, sekarang liat debat ini akhirnya gw tetep Golput 😂",gak partisipasi milu gak dukung liat debat tetep golput,Netral,0.380418062210083
@priyono2941,Kemaren yg ada di tiktok dan youtube ada yg mau ngajak pk gibran adu kemampuan.dan merasa hebat..klau nonton ini .apa mau lanjut,kemaren tiktok youtube ngajak gibran adu kemampuandan hebatklau nonton,Netral,0.37778130173683167
@epicentertaiment,Slepettt slepettt palakau slepett apaan anjirrrrr Minimal ngomong sesuai KBBI lah wkwkkwk.,slepettt slepettt palakau slepett anjirrrrr minimal ngomong sesuai kbbi wkwkkwk,Negatif,0.38905608654022217
@rikybaehaqi6429,Slepet apaan si?,slepet,Netral,0.3592640161514282
@MayaWijoyo,Wuahhh imin berlibet ngomongnya.,wuahhh imin berlibet ngomongnya,Netral,0.37117162346839905
@muhammaddhimasprabowo5632,Ini yang di teriakin anak ingusan dan dibilang cuma ngandelin bapak? Menurut saya menang telak di debat kali ini,teriakin anak ingus bilang ngandelin menang telak debat kali,Positif,0.3638870418071747
@atharanddeal6731,Pajak naik untuk yg dibawah diatas ngga gt,pajak bawah atas ngga,Netral,0.3839300870895386
@nikadekayuyudianingsih913,pak prabowo dan mas gibran❤❤❤,prabowo mas gibran,Positif,0.3694898784160614
@Kidangmeyah_AgungJayaAbadi,GIBRANNNNN GO GIBRANNN,gibrannnnn gibrannn,Negatif,0.35856908559799194
@yukky2024,"Mas gibran sedang memasak, lets go prabowo gibran pilihanku ❤",mas gibran masak lets prabowo gibran pilih,Netral,0.3504752516746521
@ahmadfaisal9544,Cak imin mmg g kompeten.. Gw slepet lu,cak imin mmg kompeten slepet,Netral,0.43643954396247864
@Buah-buahanofficial,❤🤝✌,,Netral,1.0
@hasanudin7114,semakin mantap prabowo-gibran,mantap prabowogibran,Netral,0.3789580464363098
@MayaWijoyo,Ternyata mas Gibran pinter ngomongnya ..ok gas..ok gas....horeeeee,mas gibran pinter ngomongnya gasok gashoreeeee,Negatif,0.35415491461753845
@user-ut4rn2ro6k,Bang amin aib Anda? Masih tersimpan di podcast band dedy Corbuzier hahaha semua janji itu hnya untuk kampanye pansos🤣,bang amin aib simpan podcast band dedy corbuzier hahaha janji hnya kampanye pansos,Netral,0.39032119512557983
@user-ut4rn2ro6k,Bang amin aib Anda? Masih tersimpan di podcast band dedy Corbuzier hahaha semua janji itu hnya untuk kampanye pansos🤣,bang amin aib simpan podcast band dedy corbuzier hahaha janji hnya kampanye pansos,Netral,0.39032119512557983
@user-ut4rn2ro6k,Bang amin aib Anda? Masih tersimpan di podcast band dedy Corbuzier hahaha semua janji itu hnya untuk kampanye pansos🤣,bang amin aib simpan podcast band dedy corbuzier hahaha janji hnya kampanye pansos,Netral,0.39032119512557983
